Column1,Q-1-a-1,Q-1-a-2,Q-1-a-3,Q-1-b-1,Q-1-b-2,Q-1-b-3,Q-1-c-1,Q-1-c-2,Q-1-c-3,Q-2-a-1,Q-2-a-2,Q-2-a-3,Q-2-b-1,Q-2-b-2,Q-2-b-3,Q-2-c-1,Q-2-c-2,Q-2-c-3,Q-3-a-1,Q-3-a-2,Q-3-a-3,Q-3-b-1,Q-3-b-2,Q-3-b-3,Q-3-c-1,Q-3-c-2,Q-3-c-3,Q-4-a-1,Q-4-a-2,Q-4-a-3,Q-4-b-1,Q-4-b-2,Q-4-b-3,Q-4-c-1,Q-4-c-2,Q-4-c-3,Q-5-a-1,Q-5-a-2,Q-5-a-3,Q-5-b-1,Q-5-b-2,Q-5-b-3,Q-5-c-1,Q-5-c-2,Q-5-c-3,Other,Column2
23900446,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
23900446,1,1,3,0,1,Extracted SNPs as exposure,1,9,Missing out the exposure,1,0,10,1,10,None,2,5,Missing two outcomes,2,0,10,2,10,None,0,1,None,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,3,0,10,3,10,None,0,1,None,,deepseek
23900446,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,1,3,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,4,0,10,4,10,None,0,1,None,,o4-mini
23900446,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,1,3,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,4,0,10,4,10,None,0,1,None,,gpt4-1
23900446,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,0,10,Other category with no details,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_4o
23900446,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,6,0,10,6,10,None,0,1,None,,gpt_5
23900446,2,0,10,2,10,Extracts SNPs as exposure,0,1,None,3,0,10,3,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5mini
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,4,0,10,4,10,None,0,1,None,,llama3
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,10,0,10,10,10,None,0,1,None,,llama3-2
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,14,0,10,14,10,None,0,1,None,,deepseek
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,4,0,10,4,10,None,0,1,None,,o4-mini
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,16,0,10,16,10,None,0,1,None,,gpt4-1
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,7,0,10,5,10,Other category with no details,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,4,0,10,4,10,None,0,1,None,,gpt_4o
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,16,0,10,16,10,None,0,1,None,,gpt_5
38264282,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,16,0,10,16,10,None,0,1,None,,gpt_5mini
37158995,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Reports the supercategory of outcome Epilepsy,2,2,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,,llama3
37158995,1,0,10,1,10,None,0,1,None,3,0,10,3,10,Reports outcome subtypes,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,llama3-2
37158995,1,0,10,1,10,None,0,1,None,3,0,10,3,10,Reports outcome subtypes,0,1,None,2,0,10,2,10,missing specific methods,5,7,Missing subcategories of methods,1,0,10,1,10,Not known ancestry,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
37158995,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Reports the supercategory of outcome Epilepsy,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,,o4-mini
37158995,1,0,10,1,10,None,0,1,None,2,0,10,2,10,Reports the supercategory  and broad category of outcome Epilepsy,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
37158995,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Reports the supercategory of outcome Epilepsy,0,1,None,3,0,10,3,10,None,6,5,Missing subcategories,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,,gpt_4o
37158995,1,0,10,1,10,None,0,1,None,2,0,10,2,10,Reports the supercategory  and broad category of outcome Epilepsy,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5
37158995,1,0,10,1,10,None,0,1,None,3,0,10,3,10,Reports the supercategory  and broad category of outcome Epilepsy,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_5mini
37668928,1,0,10,1,10,None,0,1,None,11,0,10,11,10,Includes the PCOS supercategory,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,1,0,10,1,10,None,0,1,None,,llama3
37668928,1,0,10,1,10,None,0,1,None,10,0,10,10,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,13,0,10,13,10,None,0,1,None,,llama3-2
37668928,1,0,10,1,10,None,0,1,None,10,0,10,10,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,10,0,10,10,10,None,0,1,None,,deepseek
37668928,1,0,10,1,10,None,0,1,None,10,0,10,10,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,10,0,10,10,10,None,0,1,None,,o4-mini
37668928,1,0,10,1,10,None,0,1,None,10,0,10,10,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,10,0,10,10,10,None,0,1,None,,gpt4-1
37668928,1,0,10,1,10,None,0,1,None,10,0,10,10,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,1,0,10,1,10,None,0,1,None,,gpt_4o
37668928,1,0,10,1,10,None,0,1,None,10,0,10,10,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,10,0,10,10,10,None,0,1,None,,gpt_5
37668928,1,0,10,1,10,None,0,1,None,10,0,10,10,10,None,0,1,None,5,0,10,5,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,10,0,10,10,10,None,0,1,None,,gpt_5mini
21282362,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,4,0,10,4,10,None,0,1,None,,llama3
21282362,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
21282362,2,1,9,1,10,Extracts SNPs as exposure,0,1,None,4,0,10,4,10,None,0,1,None,0,0,1,0,1,Method not extracted,0,1,None,0,0,1,0,1,Details on dataset,1,10,Did not extract the population,4,0,10,4,10,None,0,1,None,,deepseek
21282362,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,o4-mini
21282362,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt4-1
21282362,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_4o
21282362,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_5
21282362,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_5mini
32309857,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Mexican individuals,0,1,None,3,0,10,3,10,None,0,1,None,,llama3
32309857,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Mexican individuals,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
32309857,2,1,9,1,10,Extracts SNPs as exposure,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Mexican individuals,0,1,None,4,0,10,4,10,None,0,1,None,,deepseek
32309857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,o4-mini
32309857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt4-1
32309857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_4o
32309857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5
32309857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5mini
32493397,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,llama3
32493397,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,11,0,10,11,10,None,0,1,None,,llama3-2
32493397,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,4,8,Missing 4 outcomes,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,6,0,10,6,10,None,0,1,None,,deepseek
32493397,2,0,10,2,10,None,0,1,None,5,0,10,5,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
32493397,2,0,10,2,10,None,0,1,None,6,0,10,6,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,gpt4-1
32493397,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
32493397,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,10,0,10,10,10,None,0,1,None,,gpt_5
32493397,4,0,10,4,10,None,0,1,None,5,0,10,5,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,11,0,10,11,10,None,0,1,None,,gpt_5mini
31733098,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,6,0,10,6,10,None,0,1,None,,llama3
31733098,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,9,0,10,9,10,None,0,1,None,,llama3-2
31733098,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
31733098,10,0,10,10,10,None,0,1,None,10,0,10,10,10,None,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,6,0,10,6,10,None,0,1,None,Bidirectional MR,o4-mini
31733098,5,0,10,5,10,None,0,1,None,5,0,10,5,10,None,0,1,None,2,0,10,2,10,None,5,7,missing subcategories,1,0,10,1,10,Details on dataset,0,1,None,10,0,10,10,10,None,0,1,None,Bidirectional MR,gpt4-1
31733098,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,3,0,10,3,10,None,6,5,Missing subcategories,1,0,10,1,10,Details on dataset,0,1,None,6,0,10,6,10,None,0,1,None,,gpt_4o
31733098,10,0,10,10,10,None,0,1,None,10,0,10,10,10,None,0,1,None,10,0,10,10,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,10,0,10,10,10,None,0,1,None,Bidirectional MR,gpt_5
31733098,10,0,10,10,10,None,0,1,None,10,0,10,10,10,None,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,10,0,10,10,10,None,0,1,None,Bidirectional MR,gpt_5mini
37789337,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,4,0,10,4,10,None,0,1,None,,llama3
37789337,1,0,10,1,10,None,0,1,None,3,0,10,,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,5,0,10,5,10,None,0,1,None,,llama3-2
37789337,1,0,10,1,10,Genetic variants of gut microbiome,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,5,0,10,5,10,None,0,1,None,,deepseek
37789337,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
37789337,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
37789337,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
37789337,3,0,10,3,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_5
37789337,3,0,10,3,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5mini
37904919,2,0,10,2,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,9,0,10,9,10,None,0,1,None,provides details of maternal and featal proteome,llama3
37904919,7,0,10,7,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,11,0,10,11,10,None,0,1,None,provides details of maternal and featal proteome,llama3-2
37904919,9,0,10,9,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,1,9,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,9,0,10,9,10,None,0,1,None,provides details of maternal and featal proteome,deepseek
37904919,9,0,10,9,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,9,0,10,9,10,None,0,1,None,,o4-mini
37904919,1,0,10,1,10,subcategories reported together,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,9,0,10,9,10,None,0,1,None,,gpt4-1
37904919,9,0,10,9,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Empty list,0,1,None,9,0,10,9,10,None,0,1,None,,gpt_4o
37904919,9,0,10,9,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,9,0,10,9,10,None,0,1,None,,gpt_5
37904919,9,0,10,9,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,9,0,10,9,10,None,0,1,None,,gpt_5mini
38725159,3,2,7,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,llama3
38725159,1,0,10,1,9,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,7,0,10,7,10,None,0,1,None,,llama3-2
38725159,3,0,10,3,10,Includes broad category,0,1,None,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,deepseek
38725159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,o4-mini
38725159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt4-1
38725159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_4o
38725159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5
38725159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5mini
38053214,3,0,10,3,10,None,2,5,Missing two exposures,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific population mentioned with more detauils,0,1,None,8,0,10,8,10,None,0,1,None,,llama3
38053214,6,0,10,6,10,Includes broad category,0,1,None,2,0,10,2,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,No specific population mentioned with more detauils,0,1,None,7,0,10,7,10,None,0,1,None,,llama3-2
38053214,3,0,10,3,10,None,2,5,Missing two exposures,2,0,10,2,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,No specific population mentioned with more detauils,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
38053214,6,0,10,6,10,Includes broad category,0,1,None,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,No specific population mentioned with more detauils,0,1,None,7,0,10,7,10,None,0,1,None,,o4-mini
38053214,6,0,10,6,10,Includes broad category,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,No specific population mentioned with more detauils,0,1,None,9,0,10,9,10,None,0,1,None,,gpt4-1
38053214,4,0,10,4,10,Includes broad category,2,5,Missing two exposures,3,0,10,3,10,None,0,1,None,4,0,10,2,8,Missing details for other category,0,1,None,1,0,10,1,10,No specific population mentioned,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_4o
38053214,5,0,10,5,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,No specific population mentioned with more detauils,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5
38053214,7,0,10,7,10,Includes Broad category,0,1,None,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,No specific population mentioned with more detauils,0,1,None,9,0,10,9,10,None,0,1,None,,gpt_5mini
33125193,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,2,0,10,2,10,None,0,1,None,,llama3
33125193,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,5,0,10,5,10,None,0,1,None,,llama3-2
33125193,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
33125193,2,0,10,2,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
33125193,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
33125193,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
33125193,3,0,10,3,10,None,0,1,None,3,0,10,3,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,4,0,10,4,10,None,0,1,None,,gpt_5
33125193,4,0,10,4,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,6,0,10,6,10,None,0,1,None,,gpt_5mini
38246357,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,2,0,10,2,10,None,0,1,None,,llama3
38246357,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,3,0,10,3,10,None,0,1,None,,llama3-2
38246357,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
38246357,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
38246357,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
38246357,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
38246357,2,1,10,1,10,Includes genetic liability,0,1,None,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5
38246357,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Chinese,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_5mini
37787818,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,5,0,10,5,10,None,0,1,None,,llama3
37787818,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,6,0,10,6,10,None,0,1,None,,llama3-2
37787818,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,UKB,0,1,None,3,0,10,3,10,None,0,1,None,,deepseek
37787818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,o4-mini
37787818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt4-1
37787818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_4o
37787818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5
